Recency,Frequency,Price_Sum,Price_Mean,Spend_90,Spend_90_flag,Labels,KNN_Predict_Prob,SVC_Predict_Prob,AB_Predict_Prob,RF_Predict_Prob,DT_Predict_Prob
-37.0,24,139.36,3344.6400000000003,0.0,0.0,4,0.75,0.8255059583790085,2.8332396487501175e-13,0.28820260781790624,0.32788268742273835
-38.0,31,15.416451612903229,477.9100000000001,0.0,0.0,4,0.375,0.5687681253480951,1.7225205527242746e-13,0.19164042065589246,0.21437979060073212
-8.0,60,21.51766666666667,1291.0600000000002,464.32,1.0,1,0.875,0.7993715369152954,0.9919999507949804,0.8338186380601944,0.7159530938111432
-35.0,99,28.624343434343444,2833.810000000001,836.11,1.0,1,0.875,0.8642436911819348,0.9998786374825076,0.8590031364602366,0.8309250367773936
-63.0,21,15.145238095238096,318.05,0.0,0.0,4,0.25,0.48313394656656783,2.4654530219714575e-13,0.17800069306215513,0.17385631831863968
-16.0,33,18.294242424242423,603.7099999999999,0.0,0.0,2,0.5,0.6315986684465845,0.8085471728458359,0.6775917779901235,0.47683731162614934
-243.0,9,12.66666666666667,114.00000000000003,0.0,0.0,3,0.25,0.2757224514039648,7.806681267680475e-12,0.1726727202446917,0.11543476282997722
-231.0,51,17.93196078431372,914.5299999999997,0.0,0.0,3,0.25,0.5797746582607861,1.891422045028787e-11,0.2854231689695821,0.2069258206577881
-57.0,43,51.39186046511629,2209.8500000000004,0.0,0.0,4,0.875,0.8419775914009539,1.6255346500909415e-12,0.2957130707971818,0.3003556430543976
-106.0,22,15.35227272727273,337.75000000000006,264.23,1.0,1,0.5,0.4597479905668189,0.9987927733594071,0.6045823980458828,0.4598941845259457
-25.0,72,38.343333333333334,2760.72,1222.0,1.0,1,0.875,0.8635992268846195,0.9998577491576718,0.8503760711281615,0.7911672569391771
-16.0,159,16.4840251572327,2620.9599999999996,1196.1200000000008,1.0,1,1.0,0.8799490457238064,0.9944848704519014,0.862978302553134,0.9055341373989212
-52.0,18,108.74888888888887,1957.4799999999996,2906.4,1.0,1,0.875,0.8178110791838294,0.9997468958316752,0.7467916277254686,0.5985614725969486
-233.0,4,15.4375,61.75,0.0,0.0,3,0.0,0.260877950719653,7.806681267680475e-12,0.1726727202446917,0.11331053911266609
-268.0,2,-113.72,-227.44,0.0,0.0,3,0.0,0.1817716140588347,6.041339320233789e-12,0.1726727202446917,0.09652001006175508
-157.0,125,23.11736000000002,2889.6700000000023,853.5100000000001,1.0,1,0.75,0.8260127823531939,0.9997629666814357,0.7701737872748116,0.7890337447550433
-59.0,102,15.762058823529415,1607.7300000000002,0.0,0.0,4,0.625,0.8220465602280963,1.2517970789941439e-12,0.3405873044908821,0.4087813201128453
-7.0,58,28.18051724137931,1634.47,1351.68,1.0,1,0.75,0.8360797068585036,0.9926526141044759,0.8371122742351546,0.7292447888551984
-238.0,10,22.59,225.9,0.0,0.0,3,0.375,0.3167812250316715,1.136567934970772e-11,0.1726727202446917,0.12126149460126552
-235.0,23,9.604347826086956,220.9,389.61999999999995,1.0,1,0.25,0.32855689044084174,0.9993762570515697,0.5838157740940004,0.31631651013368267
0.0,60,22.86666666666667,1372.0000000000002,547.31,1.0,1,0.75,0.8134787191489361,0.9919999507949804,0.8379181517412769,0.7272940803937307
-32.0,30,33.26833333333333,998.05,333.34,1.0,1,0.5,0.7235187177687279,0.9997279612096682,0.7409581148155536,0.6033970360736041
-9.0,95,86.75852631578948,8242.060000000001,9346.200000000003,1.0,1,1.0,0.8332047373074202,0.9945264801330094,0.8604204403070382,0.9525167849085199
-114.0,47,18.492127659574468,869.13,189.54,1.0,2,0.5,0.6475994365737249,0.9988669730102602,0.7525306808091533,0.41795303872286377
-22.0,20,15.588999999999995,311.7799999999999,551.0300000000001,1.0,1,1.0,0.5107506758990983,0.9996273758526448,0.6595502839622945,0.5495067794191519
-60.0,479,20.509561586638835,9824.080000000002,3853.5099999999993,1.0,1,0.875,0.8456670297584368,0.9998688647425626,0.8540880132294087,0.9992646099935405
-9.0,355,23.154704225352127,8219.920000000006,4068.3000000000015,1.0,1,1.0,0.8387674587427031,0.9948515422800996,0.8670868870632675,0.9968200863770772
-1.0,282,22.819042553191483,6434.969999999998,1786.1200000000003,1.0,1,1.0,0.7954082721189897,0.9948515422800996,0.8670868870632675,0.9897697321043567
-79.0,58,23.784137931034483,1379.48,904.1500000000001,1.0,1,0.75,0.775937550434332,0.9998038307252862,0.8170121487051187,0.6450584363022903
-1.0,90,17.84911111111111,1606.4199999999998,1256.66,1.0,1,1.0,0.8431954166210142,0.9944848704519014,0.8595208638387142,0.7944344876196036
-280.0,7,12.734285714285715,89.14,0.0,0.0,3,0.375,0.24564329971938684,7.806681267680475e-12,0.1726727202446917,0.09673211565277398
-22.0,171,28.501812865497104,4873.810000000005,0.0,0.0,4,0.875,0.7979375822067073,2.069962569974051e-12,0.3558059302023237,0.7921660344591187
-36.0,34,15.030294117647063,511.03000000000014,736.5800000000002,1.0,1,0.75,0.5840975635148699,0.999745136229018,0.6904489918794985,0.5820065463903515
-114.0,16,24.313124999999996,389.00999999999993,0.0,0.0,0,0.5,0.4692862064439888,3.2634310349590646e-06,0.438873311368576,0.5681199036257415
-54.0,21,26.490476190476187,556.3,479.5,1.0,1,0.625,0.579123749464631,0.9996125002861929,0.6607717272749254,0.5291902684674944
-29.0,41,20.267317073170723,830.9599999999997,0.0,0.0,4,0.75,0.6908415570639203,2.2460750589790613e-12,0.2813441351411081,0.2560420739500859
-92.0,20,21.974999999999998,439.49999999999994,430.16999999999996,1.0,2,0.75,0.5077878065178193,0.9923271525038682,0.6499194699571739,0.3492617881805461
-16.0,19,17.573684210526316,333.90000000000003,248.2,1.0,1,0.625,0.5233221404806209,0.9832537065491794,0.6595502839622945,0.5548483362560713
-23.0,30,24.133666666666663,724.0099999999999,215.01000000000002,1.0,1,0.75,0.6599714954885223,0.9997262780151207,0.725966150276887,0.5980689789722045
-65.0,123,17.17926829268292,2113.0499999999993,2754.9399999999996,1.0,1,1.0,0.8534015975045093,0.9998594748493654,0.8433778401618981,0.8219926971887541
-151.0,21,16.05142857142857,337.08,460.6300000000001,1.0,2,0.25,0.42596063791477207,0.9992271969120503,0.5838157740940004,0.28781824497967934
-14.0,50,22.0184,1100.92,1119.92,1.0,1,0.875,0.7629261784490854,0.9904231321659145,0.8226577654739945,0.6778960508325951
-52.0,217,18.973133640553016,4117.170000000005,2697.0700000000006,1.0,1,0.875,0.828003737771343,0.999872615133197,0.864798323046309,0.9558957031632527
-200.0,33,18.285454545454545,603.42,0.0,0.0,3,0.125,0.4944898628994823,1.5051658016576244e-11,0.17445812450179832,0.18733295702445546
-7.0,133,14.622406015037598,1944.7800000000004,671.5399999999998,1.0,1,0.875,0.8684293174296898,0.9944848704519014,0.8615137303334863,0.8653847829916214
-4.0,180,37.97955555555554,6836.319999999998,2457.78,1.0,1,1.0,0.7978213131296846,0.9946772257754795,0.8664775332251793,0.9729998871757854
-5.0,79,14.311012658227856,1130.5700000000006,0.0,0.0,2,0.625,0.781304073589597,0.8596138077996363,0.8371511228247676,0.6396374845482784
-15.0,122,31.012950819672138,3783.580000000001,458.04999999999995,1.0,1,0.875,0.8432903101604836,0.9944848704519014,0.8609136355679214,0.8968423445951451
-15.0,191,17.74712041884816,3389.6999999999985,1319.1600000000005,1.0,1,0.875,0.8675168370357603,0.9948123908306641,0.8665869858045951,0.9422568063831133
-15.0,21,16.85047619047619,353.85999999999996,0.0,0.0,2,0.5,0.5331262980904076,0.7464272525767994,0.6563277718849997,0.4315269248570213
-42.0,45,15.064444444444433,677.8999999999995,375.59,1.0,1,1.0,0.6436245943114186,0.9997836147628533,0.7379618981766499,0.6130982952981987
-60.0,56,17.517500000000002,980.98,0.0,0.0,4,0.625,0.7139693471686631,2.6277701277750584e-12,0.305449680747804,0.2663347886721311
-3.0,240,15.27454166666667,3665.890000000001,2047.39,1.0,1,0.875,0.8652813199029386,0.9948123908306641,0.8665869858045951,0.9686500923209346
-92.0,105,15.921523809523814,1671.7600000000004,957.2199999999999,1.0,1,0.875,0.8141372741165588,0.9998557382994154,0.8396501180921951,0.751558091429399
-23.0,54,15.487962962962964,836.35,67.98,1.0,2,0.875,0.7011832698351333,0.9957964614909213,0.8169105747810719,0.5386135207290141
-82.0,18,15.575555555555557,280.36,751.0500000000001,1.0,1,0.5,0.4523903569583188,0.9996188693548931,0.6501763230763998,0.47337946722538327
-280.0,24,17.825,427.79999999999995,0.0,0.0,3,0.5,0.3706275682001649,1.3633783688522702e-11,0.1726727202446917,0.1219522649507354
-93.0,67,21.900298507462697,1467.3200000000006,1141.78,1.0,1,1.0,0.7830506510904355,0.999838548041005,0.8298989887462089,0.6570507741540498
-4.0,118,28.00593220338983,3304.7,642.9999999999999,1.0,1,1.0,0.8647867546404324,0.9944848704519014,0.8599205390483656,0.8862107012634352
-166.0,33,18.706363636363637,617.3100000000001,219.01999999999998,1.0,2,0.625,0.5247342294542569,0.9994615593728182,0.6093411531075077,0.3141778561741289
-22.0,26,17.42346153846154,453.0100000000001,0.0,0.0,4,0.625,0.5686737858945452,1.7225205527242746e-13,0.19122370477088674,0.21674936171238926
-53.0,181,62.08977900552486,11238.25,7555.159999999999,1.0,1,1.0,0.8198185962763836,0.9998682796269932,0.8635203160754032,0.98861715403484
-88.0,12,19.688333333333343,236.2600000000001,0.0,0.0,4,0.5,0.42602476245577264,2.021960931817149e-13,0.17683731164893962,0.14294260902496764
-143.0,22,17.452272727272728,383.95,0.0,0.0,0,0.125,0.4503420887670952,8.4162496725728e-08,0.41345274202660964,0.551325431959357
-261.0,4,27.599999999999998,110.39999999999999,0.0,0.0,3,0.375,0.2584144100917251,7.806681267680475e-12,0.1726727202446917,0.10144591355384183
-224.0,43,18.129534883720925,779.5699999999998,0.0,0.0,3,0.375,0.5403413828986705,1.891422045028787e-11,0.2537455781103682,0.1932496730294977
-241.0,4,58.50000000000001,234.00000000000003,0.0,0.0,3,0.25,0.30461218276225616,1.136567934970772e-11,0.1726727202446917,0.111439206969601
-281.0,11,14.122727272727273,155.35,0.0,0.0,3,0.625,0.2681590454288828,7.806681267680475e-12,0.1726727202446917,0.10146868240103557
-8.0,37,26.36594594594595,975.5400000000001,37.5,1.0,2,0.5,0.7363034140222573,0.837258483635246,0.777281948723318,0.5187142611168578
-43.0,134,4.07783582089552,546.4299999999997,0.0,0.0,4,0.625,0.6284196203000239,1.6018252287389195e-12,0.24429274555453695,0.4448727695967175
-53.0,193,42.07839378238342,8121.130000000001,999.2600000000007,1.0,2,0.875,0.8291628805637977,0.9974652628661294,0.8609071578361968,0.9640525856828962
-18.0,70,39.56285714285713,2769.399999999999,1426.61,1.0,1,0.875,0.8652774257875797,0.9935416295905305,0.8508716056464987,0.7932777566860668
0.0,2069,6.593025616239737,13640.970000000016,15431.130000000105,1.0,1,1.0,0.7918651752159258,0.9948515422800996,0.8670868870632675,0.9999999999871465
-22.0,160,15.82843750000001,2532.5500000000015,1335.6499999999999,1.0,1,1.0,0.8785545416101468,0.9998786374825076,0.8625029576425702,0.902137272455441
-37.0,15,18.392,275.88,0.0,0.0,4,0.375,0.4816296634457485,1.7179863001527496e-13,0.19078164709332154,0.1803494387368163
-17.0,191,85.51026178010474,16332.460000000005,4691.55,1.0,1,1.0,0.826254311419119,0.9948515422800996,0.8670868870632675,0.9975381771189659
-144.0,65,45.37107692307692,2949.12,0.0,0.0,0,0.625,0.8177048782320193,8.172817413653431e-06,0.5907222317909707,0.7825748759423137
-158.0,6,367.1999999999999,2203.1999999999994,0.0,0.0,0,0.375,0.7148653319450068,3.644566533514378e-07,0.49279745218808324,0.5554190888522237
-37.0,128,12.903749999999997,1651.6799999999996,2576.020000000001,1.0,1,0.75,0.8398034089910891,0.9998786374825076,0.8595965577701409,0.8316593240987212
-25.0,97,28.779278350515476,2791.590000000001,0.0,0.0,4,0.875,0.8674833962975564,2.0542594911588088e-12,0.35067437453402733,0.5065098765788223
-80.0,66,16.401818181818186,1082.5200000000002,448.91999999999996,1.0,2,0.75,0.7273672026742982,0.9961620136646098,0.8209636060231642,0.5197478995039537
-47.0,18,27.448888888888888,494.08,0.0,0.0,4,0.5,0.559564731531706,1.722165142387955e-13,0.18941413000545387,0.1855713879569125
-225.0,45,37.64177777777778,1693.8800000000003,0.0,0.0,3,0.625,0.7314223864437158,1.998884046989119e-11,0.2768214676866481,0.23257529714308756
-58.0,227,21.815814977973577,4952.190000000002,2037.4399999999998,1.0,1,0.875,0.7903693901373943,0.999869785966233,0.8593647647894089,0.966485269379542
-147.0,32,35.737500000000004,1143.6000000000001,0.0,0.0,0,0.375,0.6845656300836919,4.1150882685095676e-07,0.49184938041344245,0.6160385652004085
-119.0,12,112.62083333333332,1351.4499999999998,0.0,0.0,0,0.5,0.7140010688370694,4.739542399294944e-06,0.5046432326031711,0.5986779649095488
-98.0,53,21.31849056603773,1129.8799999999997,221.36000000000004,1.0,1,0.625,0.7218576500163397,0.9997766341589175,0.7986790419735393,0.597762109715952
-92.0,31,15.872903225806446,492.05999999999983,312.17,1.0,1,0.625,0.5340564239466453,0.9996188693548931,0.6533764898577494,0.50909105432818
-98.0,111,26.181171171171194,2906.1100000000024,962.5899999999999,1.0,1,0.75,0.8445576050212349,0.9998557382994154,0.8338152366540627,0.8095341158742201
-161.0,17,28.926470588235293,491.75,215.96999999999997,1.0,1,0.25,0.47304091194842635,0.9994467836519495,0.5856824591293232,0.3927879070260606
-58.0,93,21.73193548387098,2021.070000000001,252.24999999999997,1.0,1,1.0,0.847332318147661,0.9998604620277216,0.8517987415648556,0.7725535463721207
-273.0,14,22.282142857142855,311.95,-6.24,1.0,1,0.625,0.33064903508913596,0.9993571166736086,0.5838157740940004,0.26417096084500175
0.0,16,21.541249999999998,344.65999999999997,119.0,1.0,1,0.5,0.5371814795296245,0.9829785162575917,0.6595502839622945,0.5653804086583955
-101.0,21,15.472380952380956,324.9200000000001,0.0,0.0,4,0.5,0.4576608337209682,2.4654530219714575e-13,0.17733345526579458,0.15032093783652883
-282.0,2,96.30000000000001,192.60000000000002,0.0,0.0,3,0.375,0.2540843276554558,7.806681267680475e-12,0.1726727202446917,0.0895962268115992
-165.0,25,16.0216,400.54,0.0,0.0,0,0.125,0.44224870999169325,8.4162496725728e-08,0.41345274202660964,0.5352004617859297
-243.0,24,22.728333333333335,545.48,0.0,0.0,3,0.125,0.4370945178242852,1.3666946602043852e-11,0.17320925113283608,0.1446958741448688
-7.0,20,15.849999999999998,316.99999999999994,543.4100000000001,1.0,2,0.625,0.5239438247967941,0.7464272525767994,0.6563277718849997,0.43587647816673764
-269.0,17,11.42235294117647,194.18,0.0,0.0,3,0.25,0.2913366286687357,9.364561541287058e-12,0.1726727202446917,0.11388614039729889
-79.0,6,267.84,1607.0399999999997,5370.0,1.0,1,0.625,0.7301074728174043,0.9997247682168432,0.733392462277427,0.4919722001339025
-92.0,26,15.868461538461535,412.5799999999999,0.0,0.0,4,0.5,0.5,2.4654530219714575e-13,0.17658045852971363,0.16568672619999875
-93.0,16,17.584375,281.35,202.29999999999998,1.0,1,0.625,0.44334194738133553,0.9996188693548931,0.6495407334162507,0.4553448284272681
-77.0,26,18.62923076923077,484.36,0.0,0.0,4,0.375,0.5394575999406361,2.4589631216407e-13,0.17683731164893962,0.17785714981321835
-169.0,31,16.608064516129033,514.85,0.0,0.0,0,0.25,0.4850666730441753,8.618918526172181e-08,0.4169097619271853,0.5532392364877246
-10.0,2,62.96,125.92,0.0,0.0,2,0.75,0.41636675249106064,0.7274315391426065,0.6563277718849997,0.3691938893454878
-56.0,47,22.6268085106383,1063.46,0.0,0.0,4,0.25,0.7308561478614894,2.6463632199405993e-12,0.3074950006875745,0.25518537085181003
-4.0,29,19.731034482758623,572.2,0.0,0.0,2,0.75,0.6272407484999716,0.7428125805680026,0.6581944569203224,0.4780107843152539
-190.0,4,41.51,166.04,0.0,0.0,0,0.25,0.31730377647966296,7.971876397233187e-08,0.41345274202660964,0.4334765860239515
-87.0,16,94.86749999999999,1517.8799999999999,0.0,0.0,4,0.75,0.7632579510897123,4.0267396332522025e-13,0.2680502735528104,0.18756677908322872
-235.0,11,15.49636363636364,170.46000000000004,771.8800000000001,1.0,1,0.25,0.3008161734456326,0.9993469971025571,0.5838157740940004,0.28652291784827627
-123.0,6,15.453333333333333,92.72,0.0,0.0,0,0.125,0.34411175410823003,8.103473592370977e-08,0.41879400359239066,0.5146857910775872
-36.0,4,306.0,1224.0,535.5,1.0,2,0.375,0.6790886357816324,0.9943026901161669,0.740139853476052,0.3773774224951089
-77.0,59,13.76305084745763,812.0200000000001,656.0999999999998,1.0,1,0.75,0.6614984210200876,0.9997846349524496,0.8102689741586486,0.6177385499066422
-8.0,25,16.620399999999997,415.50999999999993,603.1999999999999,1.0,1,0.625,0.564518876991969,0.9832537065491794,0.6595502839622945,0.5844254991042731
-231.0,12,21.087500000000002,253.05,0.0,0.0,3,0.25,0.33574960863331166,1.136567934970772e-11,0.1726727202446917,0.1278994565805437
0.0,37,171.56972972972977,6348.080000000002,400.32000000000005,1.0,1,1.0,0.7694541050427943,0.9923805134244743,0.791436345756383,0.8706820994898595
-171.0,9,23.894444444444446,215.05,0.0,0.0,0,0.25,0.35831655178981203,8.190464464073608e-08,0.41345274202660964,0.4737279930339656
-7.0,18,14.877777777777778,267.8,115.22999999999999,1.0,1,1.0,0.5,0.9832537065491794,0.6595502839622945,0.5587833138624435
-54.0,24,17.39083333333333,417.37999999999994,0.0,0.0,4,0.5,0.5303108246575159,2.4654530219714575e-13,0.18887759911730953,0.18815989668198166
-191.0,18,17.354444444444443,312.38,0.0,0.0,0,0.25,0.38688410624899694,8.4162496725728e-08,0.41345274202660964,0.48128080077461394
-46.0,125,16.900240000000004,2112.5300000000007,500.3300000000002,1.0,2,1.0,0.8602549876513007,0.9975848222243724,0.8563740456928464,0.7524118265134663
-82.0,12,11.174999999999999,134.1,0.0,0.0,4,0.125,0.39075931431694666,1.3472418282160481e-13,0.17683731164893962,0.14379079356107025
-282.0,59,6.623559322033896,390.78999999999985,292.34000000000003,1.0,1,0.5,0.3702879644876832,0.9995213431265504,0.6640994937131235,0.36204016870565053
-1.0,183,16.907595628415308,3094.090000000001,2489.53,1.0,1,0.75,0.879442193177292,0.9946367558823478,0.8665869858045951,0.9369782983460134
-52.0,116,23.39887931034482,2714.269999999999,0.0,0.0,4,0.875,0.8628124723660837,8.802343434522721e-13,0.34760234917431226,0.5209580848210721
-15.0,297,9.600808080808081,2851.44,1024.96,1.0,1,1.0,0.8923054281761498,0.9948123908306641,0.8665869858045951,0.9774500263214855
-217.0,14,22.195,310.73,808.26,1.0,2,0.125,0.3658537463608123,0.9990893727733984,0.5838157740940004,0.21526032321126334
-68.0,107,15.615046728971961,1670.81,9.95,1.0,2,0.875,0.824767123029226,0.9972044883824013,0.841117728103624,0.6707313933932867
-39.0,28,6.245714285714286,174.88000000000002,151.07999999999998,1.0,1,0.25,0.4457274746850151,0.9996043128769391,0.6591082262847293,0.5436267550523811
-176.0,27,13.114444444444446,354.09000000000003,0.0,0.0,0,0.125,0.4177979330864636,8.4162496725728e-08,0.41345274202660964,0.5252929739419948
-177.0,36,19.569444444444443,704.5,346.39,1.0,1,0.875,0.5476312709544362,0.9996229523536594,0.6745107311365746,0.4374148039279547
-5.0,50,2.703599999999999,135.17999999999995,0.0,0.0,2,0.5,0.4616589331060713,0.8065595793059356,0.7372099659192567,0.5066832601475626
-199.0,20,14.9875,299.75,0.0,0.0,3,0.25,0.3779113923546123,1.3633783688522702e-11,0.1726727202446917,0.15798962371389877
-16.0,84,22.401190476190475,1881.6999999999998,0.0,0.0,2,0.875,0.8543969038214042,0.8852237755982926,0.8485972683599567,0.6813251701325849
-150.0,81,9.568148148148149,775.02,514.1299999999999,1.0,2,0.625,0.6090587280886625,0.9995857040256283,0.7481185830048256,0.46003630284947616
-281.0,3,12.700000000000001,38.1,0.0,0.0,3,0.125,0.22744161358397436,7.806681267680475e-12,0.1726727202446917,0.09167734201783966
-119.0,46,24.052173913043486,1106.4000000000003,0.0,0.0,0,0.625,0.7015056882322527,3.0183847296329014e-05,0.5549192402766896,0.6782150333650969
